name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Kacey Talk,Kacey Talk,YoungBoy Never Broke Again,2020-08-13,151248,45,0.877,0.535,0.877,0.607,0.0,0.138,-7.818,0.15,127.055,4,2020-08-14,2020-08-21
No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,84,0.696,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,4,2020-08-14,2020-08-21
Man Of The Year,Legends Never Die,Juice WRLD,2020-07-10,136408,79,0.621,0.00584,0.621,0.695,0.0,0.086,-5.124,0.0911,173.966,4,2020-08-14,2020-08-21
MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-23,213593,83,0.837,0.149,0.837,0.364,0.0,0.271,-11.713,0.276,123.984,4,2020-08-14,2020-08-21
this is me trying,folklore,Taylor Swift,2020-07-24,195097,76,0.515,0.314,0.515,0.476,4.74e-05,0.171,-9.843,0.0328,135.886,4,2020-08-14,2020-08-21
SAD!,?,XXXTENTACION,2018-03-16,166605,87,0.74,0.258,0.74,0.613,0.00372,0.123,-4.88,0.145,75.023,4,2020-08-14,2020-08-21
illicit affairs,folklore,Taylor Swift,2020-07-24,190898,76,0.559,0.881,0.559,0.31,0.0,0.106,-10.445,0.0338,119.845,4,2020-08-14,2020-08-21
Falling,Fine Line,Harry Styles,2019-12-13,240133,88,0.567,0.839,0.567,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,4,2020-08-14,2020-08-21
RELENTLESS (feat. Lil Uzi Vert),WUNNA (Deluxe),Gunna,2020-07-24,168106,72,0.881,0.0115,0.881,0.517,0.0,0.151,-8.916,0.308,115.084,4,2020-08-14,2020-08-21
Say So,Hot Pink,Doja Cat,2019-11-07,237893,87,0.787,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0.158,110.962,4,2020-08-14,2020-08-21
Titanic,Legends Never Die,Juice WRLD,2020-07-10,176649,78,0.567,0.168,0.567,0.545,0.0,0.112,-6.668,0.0448,174.146,4,2020-08-14,2020-08-21
Kings & Queens,Kings & Queens,Ava Max,2020-03-12,162398,61,0.638,0.00775,0.638,0.688,0.0,0.126,-4.056,0.0407,129.856,4,2020-08-14,2020-08-21
lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,90,0.351,0.934,0.351,0.296,0.0,0.095,-10.109,0.0333,115.284,4,2020-08-14,2020-08-21
Beautiful Crazy,This One's for You Too (Deluxe Edition),Luke Combs,2018-06-01,193200,81,0.551,0.676,0.551,0.402,0.0,0.0928,-7.431,0.0262,103.313,4,2020-08-14,2020-08-21
Drip Too Hard (Lil Baby & Gunna),Drip Harder,Lil Baby,2018-10-05,145542,83,0.897,0.0852,0.897,0.662,0.0,0.534,-6.903,0.292,112.511,4,2020-08-14,2020-08-21
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2020-08-14,2020-08-21
Up Up And Away,Legends Never Die,Juice WRLD,2020-07-10,147547,78,0.661,0.538,0.661,0.665,0.0,0.0981,-6.356,0.053,75.059,4,2020-08-14,2020-08-21
PTSD,PTSD,G Herbo,2020-02-28,232064,82,0.883,0.0317,0.883,0.808,0.0,0.207,-3.158,0.183,119.012,4,2020-08-14,2020-08-21
Mariposa,Mariposa,Peach Tree Rascals,2019-08-28,210000,83,0.676,0.617,0.676,0.525,0.0,0.356,-5.88,0.028,112.011,4,2020-08-14,2020-08-21
Martin & Gina,THE GOAT,Polo G,2020-05-15,132832,87,0.832,0.345,0.832,0.534,0.0,0.165,-7.813,0.253,93.924,4,2020-08-14,2020-08-21
24 (feat. Lil Baby),24 (feat. Lil Baby),Money Man,2020-08-14,182857,80,0.868,0.146,0.868,0.638,0.0565,0.0931,-7.746,0.0736,126.03,4,2020-08-14,2020-08-21
Tongue Tied,Never Trust a Happy Song,Grouplove,2011-09-02,218013,82,0.56,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,4,2020-08-14,2020-08-21
Wow.,Hollywood's Bleeding,Post Malone,2019-09-06,149546,84,0.829,0.136,0.829,0.539,1.78e-06,0.103,-7.359,0.208,99.96,4,2020-08-14,2020-08-21
Die From A Broken Heart,The Way It Feels,Maddie & Tae,2020-04-10,188320,73,0.596,0.373,0.596,0.522,0.0,0.291,-6.633,0.0358,76.042,4,2020-08-14,2020-08-21
July,THE END OF EVERYTHING,Noah Cyrus,2020-05-15,156106,86,0.708,0.868,0.708,0.186,0.0,0.0779,-8.953,0.042,72.541,4,2020-08-14,2020-08-21
rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018-04-27,218146,86,0.585,0.124,0.585,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,4,2020-08-14,2020-08-21
Armed And Dangerous,Goodbye & Good Riddance,Juice WRLD,2018-12-10,169999,82,0.736,0.186,0.736,0.67,0.0,0.114,-6.702,0.311,130.032,4,2020-08-14,2020-08-21
Cover Me Up,Cover Me Up,Morgan Wallen,2019-04-05,292662,44,0.525,0.236,0.525,0.437,7.03e-06,0.121,-8.285,0.0272,127.994,3,2020-08-14,2020-08-21
La Jeepeta - Remix,Now Or Never,Nio Garcia,2020-07-24,345240,81,0.814,0.297,0.814,0.714,4.89e-06,0.091,-4.65,0.207,176.013,4,2020-08-14,2020-08-21
Pussy Talk,City On Lock,City Girls,2020-06-20,218332,78,0.943,0.0016,0.943,0.641,0.0,0.211,-5.598,0.191,99.099,4,2020-08-14,2020-08-21
On Me (feat. Ava Max) - From 'SCOOB!' The Album,On Me (feat. Ava Max),Thomas Rhett,2020-05-06,164683,66,0.548,0.0119,0.548,0.721,0.0,0.216,-4.466,0.0472,177.918,4,2020-08-14,2020-08-21
I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,83,0.556,0.0689,0.556,0.538,0.0,0.196,-5.408,0.0382,143.95,4,2020-08-14,2020-08-21
Myron,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,224954,81,0.771,0.055,0.771,0.654,0.0,0.214,-6.976,0.298,155.047,4,2020-08-14,2020-08-21
The Less I Know The Better,Currents,Tame Impala,2015-07-17,216320,86,0.64,0.0115,0.64,0.74,0.00678,0.167,-4.083,0.0284,116.879,4,2020-08-14,2020-08-21
I Hope,Goldmine,Gabby Barrett,2020-06-19,210772,81,0.466,0.0951,0.466,0.536,0.0,0.114,-6.227,0.0429,75.998,4,2020-08-14,2020-08-21
XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,182706,85,0.732,0.00264,0.732,0.75,0.0,0.109,-6.366,0.231,155.096,4,2020-08-14,2020-08-21
OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019-12-27,157712,84,0.802,0.0104,0.802,0.591,0.0,0.196,-4.895,0.225,139.864,4,2020-08-14,2020-08-21
BLIND (feat. Young Thug),BLAME IT ON BABY (DELUXE),DaBaby,2020-08-04,153466,79,0.709,0.0115,0.709,0.679,0.0,0.0971,-6.503,0.346,162.973,4,2020-08-14,2020-08-21
Something Special,Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,158466,79,0.739,0.252,0.739,0.616,1.93e-06,0.101,-6.963,0.0338,91.071,4,2020-08-14,2020-08-21
20 Min,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,2017-11-17,220586,83,0.773,0.109,0.773,0.75,0.0,0.174,-4.009,0.117,123.426,4,2020-08-14,2020-08-21
Pop Out (feat. Lil Tjay),Die A Legend,Polo G,2019-06-07,166560,82,0.772,0.15,0.772,0.639,0.0,0.0698,-7.119,0.467,168.112,4,2020-08-14,2020-08-21
mad woman,folklore,Taylor Swift,2020-07-24,237258,74,0.592,0.655,0.592,0.699,1.68e-05,0.114,-8.995,0.0471,141.916,4,2020-08-14,2020-08-21
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2020-08-14,2020-08-21
Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,173325,79,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2020-08-14,2020-08-21
No Role Modelz,2014 Forest Hills Drive,J. Cole,2014-12-09,292986,85,0.692,0.301,0.692,0.521,0.0,0.0565,-8.465,0.33,100.45,4,2020-08-14,2020-08-21
Captain Hook,Suga,Megan Thee Stallion,2020-03-06,176749,77,0.863,0.0118,0.863,0.633,0.0,0.285,-5.002,0.287,163.991,4,2020-08-14,2020-08-21
The Climb Back,Lewis Street,J. Cole,2020-07-22,304640,74,0.61,0.0398,0.61,0.569,0.0,0.337,-9.447,0.345,81.409,4,2020-08-14,2020-08-21
One Of Them Girls,One Of Them Girls,Lee Brice,2020-04-10,188893,80,0.643,0.294,0.643,0.79,0.0,0.107,-6.079,0.0462,95.987,4,2020-08-14,2020-08-21
Suicidal (Remix) [feat. Juice WRLD],Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2020-03-13,225857,82,0.655,0.474,0.655,0.441,0.0,0.099,-5.245,0.0629,139.957,4,2020-08-14,2020-08-21
24,Epidemic,Money Man,2020-03-02,160952,77,0.842,0.0265,0.842,0.715,0.0554,0.0831,-6.03,0.0912,126.021,4,2020-08-14,2020-08-21
"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,86,0.654,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,89.991,4,2020-08-14,2020-08-21
My Oasis (feat. Burna Boy),My Oasis (feat. Burna Boy),Sam Smith,2020-07-30,179916,77,0.691,0.569,0.691,0.474,0.000626,0.099,-8.742,0.0583,143.783,4,2020-08-14,2020-08-21
Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,146520,84,0.797,0.0172,0.797,0.533,0.000152,0.103,-9.74,0.0412,131.036,4,2020-08-14,2020-08-21
GOOBA,GOOBA,6ix9ine,2020-05-08,132303,79,0.611,0.0264,0.611,0.688,0.0,0.251,-5.688,0.341,178.462,4,2020-08-14,2020-08-21
Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),Social House,2018-06-08,164640,80,0.769,0.66,0.769,0.479,0.0,0.0914,-5.339,0.0385,96.051,4,2020-08-14,2020-08-21
when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,87,0.367,0.978,0.367,0.111,3.97e-05,0.0897,-14.084,0.0972,82.642,4,2020-08-14,2020-08-21
I Should Probably Go To Bed,I Should Probably Go To Bed,Dan + Shay,2020-07-31,171826,79,0.721,0.634,0.721,0.277,0.0,0.112,-7.128,0.0365,131.935,4,2020-08-14,2020-08-21
Said Sum,Said Sum,Moneybagg Yo,2020-06-30,155168,49,0.929,0.0185,0.929,0.667,0.0,0.1,-6.789,0.353,126.998,4,2020-08-14,2020-08-21
"...And To Those I Love, Thanks For Sticking Around",STOP STARING AT THE SHADOWS,$uicideBoy$,2020-02-14,168489,82,0.792,0.13,0.792,0.512,8.82e-05,0.14,-6.875,0.0408,113.978,4,2020-08-14,2020-08-21
Memories,Memories,Maroon 5,2019-09-20,189486,90,0.764,0.837,0.764,0.32,0.0,0.0822,-7.209,0.0546,91.019,4,2020-08-14,2020-08-21
peace,folklore,Taylor Swift,2020-07-24,234000,74,0.647,0.918,0.647,0.272,1.73e-05,0.0918,-12.906,0.0916,150.044,4,2020-08-14,2020-08-21
Maniac,Kid Krow,Conan Gray,2020-03-20,185773,85,0.628,0.00162,0.628,0.639,0.0,0.354,-5.46,0.0435,108.045,4,2020-08-14,2020-08-21
Suge,Baby On Baby,DaBaby,2019-03-01,163320,80,0.876,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4,2020-08-14,2020-08-21
Fighting Demons,Legends Never Die,Juice WRLD,2020-07-10,200628,76,0.707,0.0813,0.707,0.67,0.0,0.098,-6.328,0.257,163.099,4,2020-08-14,2020-08-21
Lean Wit Me,Goodbye & Good Riddance,Juice WRLD,2018-12-10,175755,82,0.665,0.0414,0.665,0.651,0.0,0.0896,-5.515,0.156,163.935,4,2020-08-14,2020-08-21
Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,84,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2020-08-14,2020-08-21
Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,0.548,0.456,0.548,0.653,0.0,0.103,-3.875,0.081,150.068,4,2020-08-14,2020-08-21
F.N,True 2 Myself,Lil Tjay,2019-10-11,224000,82,0.567,0.354,0.567,0.515,0.0,0.078,-10.265,0.247,120.1,1,2020-08-14,2020-08-21
Better Now,beerbongs & bentleys,Post Malone,2018-04-27,231266,84,0.68,0.331,0.68,0.578,0.0,0.135,-5.804,0.04,145.038,4,2020-08-14,2020-08-21
Can't Die,Legends Never Die,Juice WRLD,2020-07-10,182922,77,0.652,0.0222,0.652,0.671,0.0,0.107,-5.89,0.0756,84.008,4,2020-08-14,2020-08-21
"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE: Vol. 1,HIXTAPE,2019-09-13,173173,76,0.516,0.563,0.516,0.745,0.0,0.275,-8.352,0.0774,186.004,3,2020-08-14,2020-08-21
Moonlight,?,XXXTENTACION,2018-03-16,135090,86,0.921,0.556,0.921,0.537,0.00404,0.102,-5.723,0.0804,128.009,4,2020-08-14,2020-08-21
TELL ME WHY,F*CK LOVE,The Kid LAROI,2020-07-24,195268,79,0.6,0.109,0.6,0.723,0.0,0.167,-4.928,0.158,149.881,4,2020-08-14,2020-08-21
Savage,Suga,Megan Thee Stallion,2020-03-06,155497,81,0.843,0.0252,0.843,0.741,0.0,0.096,-5.609,0.334,168.983,4,2020-08-14,2020-08-21
That Way - Bonus Track,Eternal Atake,Lil Uzi Vert,2020-03-06,212354,72,0.712,0.0546,0.712,0.598,0.0,0.154,-5.368,0.0388,130.007,4,2020-08-14,2020-08-21
Turks (with Gunna & ft. Travis Scott),Good Intentions,NAV,2020-05-08,161319,72,0.894,0.0808,0.894,0.618,0.0,0.558,-4.356,0.129,119.1,4,2020-08-14,2020-08-21
Like That (feat. Gucci Mane),Hot Pink,Doja Cat,2019-11-07,163173,82,0.879,0.24,0.879,0.499,0.0,0.0967,-6.027,0.18,106.043,4,2020-08-14,2020-08-21
Murder On My Mind,I AM YOU,YNW Melly,2018-08-03,268434,83,0.759,0.145,0.759,0.73,3.06e-06,0.11,-7.985,0.0516,115.007,4,2020-08-14,2020-08-21
Emotionally Scarred,My Turn,Lil Baby,2020-02-28,197529,76,0.585,0.0286,0.585,0.641,0.0,0.316,-4.269,0.133,88.284,4,2020-08-14,2020-08-21
Sum 2 Prove,My Turn,Lil Baby,2020-02-28,205760,71,0.827,0.0169,0.827,0.552,0.0,0.122,-7.571,0.274,124.011,4,2020-08-14,2020-08-21
epiphany,folklore,Taylor Swift,2020-07-24,289749,74,0.354,0.731,0.354,0.267,0.000402,0.0858,-13.69,0.0281,94.219,4,2020-08-14,2020-08-21
positions,Positions,Ariana Grande,2020-10-30,172324,98,0.737,0.468,0.737,0.802,0.0,0.0931,-4.771,0.0878,144.015,4,2020-10-30,2020-11-06
34+35,Positions,Ariana Grande,2020-10-30,173710,95,0.83,0.237,0.83,0.585,0.0,0.248,-6.476,0.094,109.978,4,2020-10-30,2020-11-06
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,2020-08-28,195428,90,0.8,0.25,0.8,0.658,0.0,0.111,-6.142,0.079,140.042,4,2020-10-30,2020-11-06
motive (with Doja Cat),Positions,Ariana Grande,2020-10-30,167989,86,0.789,0.0681,0.789,0.742,0.0,0.166,-5.664,0.0652,116.965,4,2020-10-30,2020-11-06
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,2020-07-24,140525,99,0.7,0.221,0.7,0.722,0.0,0.272,-3.558,0.0369,90.989,4,2020-10-30,2020-11-06
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,190476,94,0.823,0.114,0.823,0.586,0.0,0.193,-6.606,0.2,125.971,4,2020-10-30,2020-11-06
off the table (with The Weeknd),Positions,Ariana Grande,2020-10-30,239949,83,0.411,0.519,0.411,0.522,0.0,0.398,-7.295,0.0981,88.332,1,2020-10-30,2020-11-06
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,2020-08-07,187541,95,0.935,0.0194,0.935,0.454,0.0,0.0824,-7.509,0.375,133.073,4,2020-10-30,2020-11-06
Dakiti,Dakiti,Bad Bunny,2020-10-30,205090,100,0.731,0.401,0.731,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,4,2020-10-30,2020-11-06
pov,Positions,Ariana Grande,2020-10-30,201882,90,0.487,0.36,0.487,0.534,0.0,0.1,-5.664,0.0555,131.798,4,2020-10-30,2020-11-06
just like magic,Positions,Ariana Grande,2020-10-30,149900,83,0.719,0.08,0.719,0.607,0.0,0.125,-5.156,0.165,128.006,4,2020-10-30,2020-11-06
shut up,Positions,Ariana Grande,2020-10-30,157710,81,0.499,0.801,0.499,0.462,0.0,0.0946,-5.308,0.0312,127.698,4,2020-10-30,2020-11-06
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,2020-08-14,261492,92,0.761,0.244,0.761,0.518,3.47e-05,0.107,-8.871,0.134,133.976,4,2020-10-30,2020-11-06
What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,160000,96,0.709,0.65,0.709,0.548,1.59e-06,0.133,-8.493,0.353,83.995,4,2020-10-30,2020-11-06
safety net (feat. Ty Dolla $ign),Positions,Ariana Grande,2020-10-30,208457,82,0.552,0.0703,0.552,0.599,0.0,0.0986,-5.75,0.0404,161.884,4,2020-10-30,2020-11-06
nasty,Positions,Ariana Grande,2020-10-30,200732,82,0.772,0.0814,0.772,0.506,1.1e-05,0.182,-6.558,0.139,127.894,4,2020-10-30,2020-11-06
Forever After All,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,2020-10-23,232533,85,0.487,0.191,0.487,0.65,0.0,0.0933,-5.195,0.0253,151.964,4,2020-10-30,2020-11-06
six thirty,Positions,Ariana Grande,2020-10-30,183874,81,0.739,0.67,0.739,0.516,0.0,0.151,-7.154,0.0539,120.109,4,2020-10-30,2020-11-06
my hair,Positions,Ariana Grande,2020-10-30,158436,81,0.686,0.0815,0.686,0.526,7.75e-06,0.144,-6.842,0.0374,92.013,4,2020-10-30,2020-11-06
Tyler Herro,Tyler Herro,Jack Harlow,2020-10-22,156497,89,0.794,0.11,0.794,0.756,0.0,0.247,-7.16,0.136,123.066,4,2020-10-30,2020-11-06
Lonely (with benny blanco),Lonely (with benny blanco),Justin Bieber,2020-10-16,149297,95,0.631,0.864,0.631,0.239,0.0,0.116,-7.071,0.0398,79.859,4,2020-10-30,2020-11-06
Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,97,0.514,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4,2020-10-30,2020-11-06
Holy (feat. Chance The Rapper),Holy,Justin Bieber,2020-09-18,212093,94,0.673,0.196,0.673,0.704,0.0,0.0898,-8.056,0.36,86.919,4,2020-10-30,2020-11-06
obvious,Positions,Ariana Grande,2020-10-30,146958,81,0.624,0.0967,0.624,0.672,0.0,0.155,-5.334,0.106,159.852,4,2020-10-30,2020-11-06
west side,Positions,Ariana Grande,2020-10-30,132278,79,0.688,0.186,0.688,0.455,0.0,0.0794,-8.632,0.199,87.865,4,2020-10-30,2020-11-06
love language,Positions,Ariana Grande,2020-10-30,179860,79,0.688,0.0686,0.688,0.573,0.0,0.0749,-5.03,0.208,110.034,4,2020-10-30,2020-11-06
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,2020-07-10,205484,89,0.625,0.0172,0.625,0.814,0.0,0.158,-5.181,0.0657,144.991,4,2020-10-30,2020-11-06
Put Your Records On,Put Your Records On,Ritt Momney,2020-04-24,210463,92,0.399,0.0563,0.399,0.491,0.00089,0.11,-10.778,0.0538,91.066,4,2020-10-30,2020-11-06
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,2020-04-17,181733,94,0.746,0.247,0.746,0.69,0.0,0.101,-7.956,0.164,89.977,4,2020-10-30,2020-11-06
Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,194621,90,0.65,0.00336,0.65,0.613,0.0,0.267,-6.13,0.128,149.972,4,2020-10-30,2020-11-06
you broke me first,you broke me first,Tate McRae,2020-04-17,169265,94,0.642,0.786,0.642,0.374,0.0,0.0906,-9.386,0.0545,124.099,4,2020-10-30,2020-11-06
Heather,Kid Krow,Conan Gray,2020-03-20,198040,93,0.357,0.584,0.357,0.425,0.0,0.322,-7.301,0.0333,102.078,3,2020-10-30,2020-11-06
Dynamite,Dynamite (DayTime Version),BTS,2020-08-28,199053,93,0.746,0.0112,0.746,0.765,0.0,0.0936,-4.41,0.0993,114.044,4,2020-10-30,2020-11-06
Dreams - 2004 Remaster,Rumours (Super Deluxe),Fleetwood Mac,1977-02-04,257800,89,0.828,0.0644,0.828,0.492,0.00428,0.128,-9.744,0.0276,120.151,4,2020-10-30,2020-11-06
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,2020-06-24,227478,88,0.904,0.0631,0.904,0.723,0.0,0.185,-5.224,0.26,145.013,4,2020-10-30,2020-11-06
POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,2020-07-17,200221,89,0.8,0.057,0.8,0.56,0.0,0.134,-4.818,0.261,163.071,4,2020-10-30,2020-11-06
Mr. Right Now (feat. Drake),SAVAGE MODE II,21 Savage,2020-10-02,193838,85,0.647,0.231,0.647,0.667,0.0,0.133,-5.563,0.304,172.08,4,2020-10-30,2020-11-06
Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,93,0.548,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2020-10-30,2020-11-06
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2020-02-06,162546,85,0.774,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,99.034,4,2020-10-30,2020-11-06
my ex's best friend (with blackbear),Tickets To My Downfall,Machine Gun Kelly,2020-09-25,139460,88,0.731,0.00473,0.731,0.675,0.0,0.141,-5.134,0.0434,124.939,4,2020-10-30,2020-11-06
Martin & Gina,THE GOAT,Polo G,2020-05-15,132832,87,0.832,0.345,0.832,0.534,0.0,0.165,-7.813,0.253,93.924,4,2020-10-30,2020-11-06
Moonwalking in Calabasas (feat. Blueface) - Remix,Moonwalking in Calabasas (feat. Blueface) [Remix],DDG,2020-12-02,170232,84,0.928,0.0614,0.928,0.341,0.0,0.162,-10.196,0.103,129.966,4,2020-10-30,2020-11-06
Levitating (feat. DaBaby),Future Nostalgia,Dua Lipa,2020-03-27,203064,65,0.702,0.00883,0.702,0.825,0.0,0.0674,-3.787,0.0601,102.977,4,2020-10-30,2020-11-06
Wonder,Wonder,Shawn Mendes,2020-10-02,172692,91,0.333,0.131,0.333,0.637,1.8e-05,0.149,-4.904,0.0581,139.898,4,2020-10-30,2020-11-06
Sofia,Immunity,Clairo,2019-08-02,188386,90,0.744,0.598,0.744,0.619,0.00372,0.231,-9.805,0.039,112.997,4,2020-10-30,2020-11-06
Be Like That - feat. Swae Lee & Khalid,Be Like That (feat. Swae Lee & Khalid),Kane Brown,2020-07-10,191406,85,0.727,0.0469,0.727,0.626,2.58e-05,0.126,-8.415,0.0726,86.97,4,2020-10-30,2020-11-06
PRACTICE,BLAME IT ON BABY (DELUXE),DaBaby,2020-08-04,122586,85,0.849,0.0239,0.849,0.536,0.0,0.126,-7.307,0.349,141.964,4,2020-10-30,2020-11-06
All Girls Are The Same,Goodbye & Good Riddance,Juice WRLD,2018-12-10,165819,88,0.671,0.0769,0.671,0.529,0.000335,0.0856,-7.226,0.307,161.989,4,2020-10-30,2020-11-06
SO DONE,SO DONE,The Kid LAROI,2020-10-23,126521,87,0.719,0.232,0.719,0.598,0.0,0.115,-6.254,0.077,142.592,4,2020-10-30,2020-11-06
Spicy (feat. Post Malone),Featuring Ty Dolla $ign,Ty Dolla $ign,2020-10-23,143375,81,0.782,0.143,0.782,0.51,0.0,0.115,-5.724,0.0419,99.993,4,2020-10-30,2020-11-06
Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,89,0.511,0.349,0.511,0.566,0.0,0.34,-7.23,0.2,83.903,4,2020-10-30,2020-11-06
24 (feat. Lil Baby),Epidemic (Deluxe),Money Man,2020-08-21,182857,75,0.868,0.146,0.868,0.638,0.0565,0.0931,-7.746,0.0736,126.03,4,2020-10-30,2020-11-06
Runnin,SAVAGE MODE II,21 Savage,2020-10-02,195906,86,0.819,0.00748,0.819,0.626,0.101,0.167,-4.574,0.202,143.01,4,2020-10-30,2020-11-06
Mood Swings (feat. Lil Tjay),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,213333,89,0.48,0.487,0.48,0.602,0.0,0.0848,-6.335,0.368,179.798,4,2020-10-30,2020-11-06
Robbery,Death Race For Love,Juice WRLD,2019-03-08,240050,89,0.685,0.328,0.685,0.692,0.0,0.153,-5.122,0.0457,159.966,5,2020-10-30,2020-11-06
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2020-10-30,2020-11-06
Daisy,Daisy,Ashnikko,2020-07-09,146523,90,0.834,0.235,0.834,0.663,0.0,0.372,-6.143,0.133,121.876,4,2020-10-30,2020-11-06
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2020-10-30,2020-11-06
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2020-10-30,2020-11-06
Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,2020-06-11,171374,90,0.767,0.234,0.767,0.481,0.0,0.269,-8.52,0.0803,150.076,4,2020-10-30,2020-11-06
Monster Mash,The Original Monster Mash,"Bobby ""Boris"" Pickett",1962,192040,62,0.541,0.375,0.541,0.504,0.0,0.421,-14.191,0.457,68.482,4,2020-10-30,2020-11-06
Go Crazy,Slime & B,Chris Brown,2020-05-08,176960,88,0.755,0.316,0.755,0.578,0.0,0.25,-8.932,0.145,94.148,4,2020-10-30,2020-11-06
Thriller,Thriller 25 Super Deluxe Edition,Michael Jackson,1982-11-30,357266,69,0.773,0.0855,0.773,0.859,0.00018,0.914,-4.913,0.0747,118.458,4,2020-10-30,2020-11-06
Golden,Fine Line,Harry Styles,2019-12-13,208906,90,0.448,0.21,0.448,0.838,0.000131,0.131,-5.257,0.0557,139.863,4,2020-10-30,2020-11-06
Midnight Sky,Midnight Sky,Miley Cyrus,2020-08-14,223279,89,0.705,0.00115,0.705,0.814,0.00312,0.203,-5.466,0.0346,110.0,4,2020-10-30,2020-11-06
E-GIRLS ARE RUINING MY LIFE!,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2020-09-25,105176,87,0.614,0.00161,0.614,0.937,0.00136,0.103,-7.443,0.115,84.98,4,2020-10-30,2020-11-06
