name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,9/18/2020,9/25/2020
Holy (feat. Chance The Rapper),Holy,Justin Bieber,9/18/2020,212093,94,0.673,0.196,0.673,0.704,0,0.0898,-8.056,0.36,86.919,4,9/18/2020,9/25/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,9/18/2020,9/25/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,9/18/2020,9/25/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,9/18/2020,9/25/2020
POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,7/17/2020,200221,89,0.8,0.057,0.8,0.56,0,0.134,-4.818,0.261,163.071,4,9/18/2020,9/25/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,9/18/2020,9/25/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,9/18/2020,9/25/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,89,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,9/18/2020,9/25/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,9/25/2020,10/2/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,9/25/2020,10/2/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,9/25/2020,10/2/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,9/25/2020,10/2/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,9/25/2020,10/2/2020
FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,9/25/2020,202794,84,0.835,0.00671,0.835,0.699,0,0.195,-5.405,0.277,154.981,4,9/25/2020,10/2/2020
Holy (feat. Chance The Rapper),Holy,Justin Bieber,9/18/2020,212093,94,0.673,0.196,0.673,0.704,0,0.0898,-8.056,0.36,86.919,4,9/25/2020,10/2/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,9/25/2020,10/2/2020
POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,7/17/2020,200221,89,0.8,0.057,0.8,0.56,0,0.134,-4.818,0.261,163.071,4,9/25/2020,10/2/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,9/25/2020,10/2/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,10/2/2020,10/9/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,10/2/2020,10/9/2020
Runnin,SAVAGE MODE II,21 Savage,10/2/2020,195906,86,0.819,0.00748,0.819,0.626,0.101,0.167,-4.574,0.202,143.01,4,10/2/2020,10/9/2020
Mr. Right Now (feat. Drake),SAVAGE MODE II,21 Savage,10/2/2020,193838,85,0.647,0.231,0.647,0.667,0,0.133,-5.563,0.304,172.08,4,10/2/2020,10/9/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,10/2/2020,10/9/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,10/2/2020,10/9/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,10/2/2020,10/9/2020
Glock In My Lap,SAVAGE MODE II,21 Savage,10/2/2020,193591,80,0.847,0.00574,0.847,0.733,1.04E-05,0.151,-6.439,0.16,130.029,4,10/2/2020,10/9/2020
Wonder,Wonder,Shawn Mendes,10/2/2020,172692,91,0.333,0.131,0.333,0.637,1.80E-05,0.149,-4.904,0.0581,139.898,4,10/2/2020,10/9/2020
Holy (feat. Chance The Rapper),Holy,Justin Bieber,9/18/2020,212093,94,0.673,0.196,0.673,0.704,0,0.0898,-8.056,0.36,86.919,4,10/2/2020,10/9/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,10/9/2020,10/16/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,10/9/2020,10/16/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,10/9/2020,10/16/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,10/9/2020,10/16/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,10/9/2020,10/16/2020
Dreams - 2004 Remaster,Rumours (Super Deluxe),Fleetwood Mac,2/4/1977,257800,89,0.828,0.0644,0.828,0.492,0.00428,0.128,-9.744,0.0276,120.151,4,10/9/2020,10/16/2020
What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,160000,96,0.709,0.65,0.709,0.548,1.59E-06,0.133,-8.493,0.353,83.995,4,10/9/2020,10/16/2020
Mr. Right Now (feat. Drake),SAVAGE MODE II,21 Savage,10/2/2020,193838,85,0.647,0.231,0.647,0.667,0,0.133,-5.563,0.304,172.08,4,10/9/2020,10/16/2020
Holy (feat. Chance The Rapper),Holy,Justin Bieber,9/18/2020,212093,94,0.673,0.196,0.673,0.704,0,0.0898,-8.056,0.36,86.919,4,10/9/2020,10/16/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,10/9/2020,10/16/2020
positions,positions,Ariana Grande,10/23/2020,172324,80,0.736,0.468,0.736,0.802,0,0.094,-4.759,0.0864,144.005,4,10/16/2020,10/23/2020
Forever After All,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,10/23/2020,232533,85,0.487,0.191,0.487,0.65,0,0.0933,-5.195,0.0253,151.964,4,10/16/2020,10/23/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,10/16/2020,10/23/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,10/16/2020,10/23/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,10/16/2020,10/23/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,10/16/2020,10/23/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,10/16/2020,10/23/2020
What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,160000,96,0.709,0.65,0.709,0.548,1.59E-06,0.133,-8.493,0.353,83.995,4,10/16/2020,10/23/2020
Tyler Herro,Tyler Herro,Jack Harlow,10/22/2020,156497,89,0.794,0.11,0.794,0.756,0,0.247,-7.16,0.136,123.066,4,10/16/2020,10/23/2020
Holy (feat. Chance The Rapper),Holy,Justin Bieber,9/18/2020,212093,94,0.673,0.196,0.673,0.704,0,0.0898,-8.056,0.36,86.919,4,10/16/2020,10/23/2020
positions,positions,Ariana Grande,10/23/2020,172324,80,0.736,0.468,0.736,0.802,0,0.094,-4.759,0.0864,144.005,4,10/23/2020,10/30/2020
Forever After All,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,10/23/2020,232533,85,0.487,0.191,0.487,0.65,0,0.0933,-5.195,0.0253,151.964,4,10/23/2020,10/30/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,10/23/2020,10/30/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,10/23/2020,10/30/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,10/23/2020,10/30/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,10/23/2020,10/30/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,10/23/2020,10/30/2020
What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,160000,96,0.709,0.65,0.709,0.548,1.59E-06,0.133,-8.493,0.353,83.995,4,10/23/2020,10/30/2020
Tyler Herro,Tyler Herro,Jack Harlow,10/22/2020,156497,89,0.794,0.11,0.794,0.756,0,0.247,-7.16,0.136,123.066,4,10/23/2020,10/30/2020
Holy (feat. Chance The Rapper),Holy,Justin Bieber,9/18/2020,212093,94,0.673,0.196,0.673,0.704,0,0.0898,-8.056,0.36,86.919,4,10/23/2020,10/30/2020
positions,Positions,Ariana Grande,10/30/2020,172324,98,0.737,0.468,0.737,0.802,0,0.0931,-4.771,0.0878,144.015,4,10/30/2020,11/6/2020
34+35,Positions,Ariana Grande,10/30/2020,173710,95,0.83,0.237,0.83,0.585,0,0.248,-6.476,0.094,109.978,4,10/30/2020,11/6/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,10/30/2020,11/6/2020
motive (with Doja Cat),Positions,Ariana Grande,10/30/2020,167989,86,0.789,0.0681,0.789,0.742,0,0.166,-5.664,0.0652,116.965,4,10/30/2020,11/6/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,10/30/2020,11/6/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,10/30/2020,11/6/2020
off the table (with The Weeknd),Positions,Ariana Grande,10/30/2020,239949,83,0.411,0.519,0.411,0.522,0,0.398,-7.295,0.0981,88.332,1,10/30/2020,11/6/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,10/30/2020,11/6/2020
Dakiti,Dakiti,Bad Bunny,10/30/2020,205090,100,0.731,0.401,0.731,0.573,5.22E-05,0.113,-10.059,0.0544,109.928,4,10/30/2020,11/6/2020
pov,Positions,Ariana Grande,10/30/2020,201882,90,0.487,0.36,0.487,0.534,0,0.1,-5.664,0.0555,131.798,4,10/30/2020,11/6/2020
positions,Positions,Ariana Grande,10/30/2020,172324,98,0.737,0.468,0.737,0.802,0,0.0931,-4.771,0.0878,144.015,4,11/6/2020,11/13/2020
Dakiti,Dakiti,Bad Bunny,10/30/2020,205090,100,0.731,0.401,0.731,0.573,5.22E-05,0.113,-10.059,0.0544,109.928,4,11/6/2020,11/13/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,11/6/2020,11/13/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,11/6/2020,11/13/2020
34+35,Positions,Ariana Grande,10/30/2020,173710,95,0.83,0.237,0.83,0.585,0,0.248,-6.476,0.094,109.978,4,11/6/2020,11/13/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,11/6/2020,11/13/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,11/6/2020,11/13/2020
What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,160000,96,0.709,0.65,0.709,0.548,1.59E-06,0.133,-8.493,0.353,83.995,4,11/6/2020,11/13/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,11/6/2020,11/13/2020
pov,Positions,Ariana Grande,10/30/2020,201882,90,0.487,0.36,0.487,0.534,0,0.1,-5.664,0.0555,131.798,4,11/6/2020,11/13/2020
positions,Positions,Ariana Grande,10/30/2020,172324,98,0.737,0.468,0.737,0.802,0,0.0931,-4.771,0.0878,144.015,4,11/20/2020,11/27/2020
Therefore I Am,Therefore I Am,Billie Eilish,11/12/2020,174321,96,0.889,0.218,0.889,0.34,0.13,0.055,-7.773,0.0697,94.009,4,11/20/2020,11/27/2020
Dakiti,Dakiti,Bad Bunny,10/30/2020,205090,100,0.731,0.401,0.731,0.573,5.22E-05,0.113,-10.059,0.0544,109.928,4,11/20/2020,11/27/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,11/20/2020,11/27/2020
Monster (Shawn Mendes & Justin Bieber),Monster,Shawn Mendes,11/20/2020,178994,94,0.652,0.0676,0.652,0.383,0,0.0828,-7.076,0.0516,145.765,4,11/20/2020,11/27/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,11/20/2020,11/27/2020
34+35,Positions,Ariana Grande,10/30/2020,173710,95,0.83,0.237,0.83,0.585,0,0.248,-6.476,0.094,109.978,4,11/20/2020,11/27/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,11/20/2020,11/27/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,11/20/2020,11/27/2020
Somebody’s Problem,Somebody’s Problem,Morgan Wallen,11/20/2020,161773,82,0.657,0.662,0.657,0.54,0,0.123,-7.675,0.0287,136.97,4,11/20/2020,11/27/2020
DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,11/27/2020,205090,90,0.731,0.401,0.731,0.573,5.22E-05,0.113,-10.059,0.0544,109.928,4,11/27/2020,12/4/2020
All I Want for Christmas Is You,Merry Christmas,Mariah Carey,11/1/1994,241106,97,0.336,0.164,0.336,0.627,0,0.0708,-7.463,0.0384,150.273,4,11/27/2020,12/4/2020
Rockin' Around The Christmas Tree,Merry Christmas From Brenda Lee,Brenda Lee,10/19/1964,126266,94,0.589,0.614,0.589,0.472,0,0.505,-8.749,0.0502,67.196,4,11/27/2020,12/4/2020
Jingle Bell Rock,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),Bobby Helms,12/2/1957,130973,91,0.754,0.643,0.754,0.424,0,0.0652,-8.463,0.0363,119.705,4,11/27/2020,12/4/2020
positions,Positions,Ariana Grande,10/30/2020,172324,98,0.737,0.468,0.737,0.802,0,0.0931,-4.771,0.0878,144.015,4,11/27/2020,12/4/2020
It's the Most Wonderful Time of the Year,The Andy Williams Christmas Album,Andy Williams,1963,151000,68,0.234,0.871,0.234,0.526,2.34E-06,0.122,-11.656,0.0411,201.739,3,11/27/2020,12/4/2020
34+35,Positions,Ariana Grande,10/30/2020,173710,95,0.83,0.237,0.83,0.585,0,0.248,-6.476,0.094,109.978,4,11/27/2020,12/4/2020
Last Christmas,LAST CHRISTMAS,Wham!,11/29/1984,262960,88,0.735,0.189,0.735,0.478,2.48E-06,0.355,-12.472,0.0293,107.682,4,11/27/2020,12/4/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/28/2020,195428,90,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,11/27/2020,12/4/2020
Santa Tell Me,Santa Tell Me,Ariana Grande,11/24/2014,204093,95,0.525,0.0489,0.525,0.621,0,0.294,-7.364,0.116,191.9,4,11/27/2020,12/4/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,12/27/2019,1/3/2020
ROXANNE,ROXANNE,Arizona Zervas,10/10/2019,163636,88,0.621,0.0522,0.621,0.601,0,0.46,-5.616,0.148,116.735,5,12/27/2019,1/3/2020
Circles,Hollywood's Bleeding,Post Malone,9/6/2019,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,12/27/2019,1/3/2020
BOP,KIRK,DaBaby,9/27/2019,159714,85,0.769,0.189,0.769,0.787,0,0.129,-3.909,0.367,126.77,4,12/27/2019,1/3/2020
Falling,Falling,Trevor Daniel,10/5/2018,159381,87,0.785,0.123,0.785,0.431,0,0.0887,-8.756,0.0364,127.085,4,12/27/2019,1/3/2020
OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,12/27/2019,157712,84,0.802,0.0104,0.802,0.591,0,0.196,-4.895,0.225,139.864,4,12/27/2019,1/3/2020
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,10/4/2019,189322,85,0.474,0.0687,0.474,0.631,0,0.132,-5.884,0.343,180.051,4,12/27/2019,1/3/2020
Futsal Shuffle 2020,Futsal Shuffle 2020,Lil Uzi Vert,12/12/2019,198912,73,0.881,0.0327,0.881,0.457,0,0.231,-8.191,0.156,136.97,4,12/27/2019,1/3/2020
Dance Monkey,Dance Monkey,Tones And I,5/10/2019,209754,71,0.825,0.688,0.825,0.593,0.000161,0.17,-6.401,0.0988,98.078,4,12/27/2019,1/3/2020
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,JACKBOYS,JACKBOYS,12/27/2019,244873,74,0.559,0.0567,0.559,0.491,0,0.0992,-6.406,0.0346,153.131,4,12/27/2019,1/3/2020
